"","06BA","T63","T96","TBL","Ti7","TiD","TV9","TK1","TK3","TT7","TiJ"
"Merged-chr12-128717056-78",174.470184822844,87.1894323780186,177.968348243179,135.805317879389,191.45661354593,173.19633373477,177.377741626179,156.714061192642,204.637819836737,136.304257963371,93.5751581130926
"Merged-chr12-102987046-23",154.970575930879,100.913694881966,110.083514377224,63.5851488337023,110.185234734597,138.215793423807,184.601269565707,143.879719974279,154.45843106451,92.7315853357357,179.013345955482
"Merged-chr12-106235600-13",14.3681328677636,16.1461911811146,15.5951645367735,16.4850385865154,19.5363891373398,14.5041264703995,12.8418274480492,28.3706490090127,24.3056414365473,18.9932162735844,26.445153379787
"Merged-chr12-78910416-47",1863.75209198991,2074.78556677322,1894.35380990807,1979.77463405675,1910.65885763183,2363.31943076509,2102.84924461805,1841.39021901354,2262.77681244759,2074.72956588507,2153.24575788497
"Merged-chr12-4293275-11",34.8940369645687,21.7973580945046,18.3472523962041,14.9150349116092,26.5694892267822,25.595517300705,28.0914975426076,18.2382743629367,25.0896943861133,22.344960321864,19.3253043929213
"Merged-chr12-21443329-22",38.9992177839297,41.1727875118421,56.8764824282326,47.88511208464,53.1389784535643,45.2187472312454,45.7490102836752,48.6353983011646,49.3953358226606,41.3381765954484,66.1128834494676
"Merged-chr12-55680663-10",17.4470184822844,24.2192867716718,26.6035159744959,18.8400440988747,18.7549335718462,22.182781660611,16.0522843100615,16.2117994337215,15.6810589913208,17.8759682574912,23.3937895282732
"Merged-chr12-3806077-3",23.6047897113259,12.9169529448916,7.33890095848162,18.8400440988747,14.8476557443783,6.82547128018799,12.0392132325461,23.6422075075106,17.2491648904529,18.9932162735844,15.2568192575694
"Merged-chr12-118170604-17",13.3418376629233,12.1096433858359,6.42153833867142,8.63502021198426,7.03310008944234,11.0913908303055,7.22352793952766,10.8078662891477,7.05647654609437,13.4069761931184,12.2054554060556
"Merged-chr12-55470585-46",63.6303027000959,69.4286220787926,55.0417571886122,65.1551525086085,75.8011898528785,53.7505863314804,74.6431220417858,68.2246559502448,80.7574538053022,79.3246091426173,55.941670611088
"Merged-chr12-20233951-47",482.358746274921,486.807664110604,480.698012780546,434.106016111572,471.217705992637,493.140299993582,481.568529301844,505.267749017654,482.192563983115,435.726726276348,510.594884486658
"Merged-chr12-2501704-14",12.3155424580831,16.9535007401703,2.75208785943061,9.42002204943737,7.81455565493593,8.53183910023499,7.22352793952766,7.43040807378904,12.5448471930567,11.172480160932,10.1712128383796
"Merged-chr12-39309313-3",17.4470184822844,8.07309559055728,15.5951645367735,7.06501653707803,12.5032890478975,5.11910346014099,11.236599017043,6.75491643071731,7.84052949566041,17.8759682574912,7.11984898686574
"Merged-chr12-127987363-1",27.7099705306869,12.1096433858359,10.0909888179122,32.1850753355777,16.4105668753655,6.82547128018799,16.0522843100615,12.1588495752911,21.1694296382831,18.9932162735844,9.15409155454167
"Merged-chr12-122606274-12",18.4733136871246,13.7242625039474,75.2237348244367,13.3450312367029,15.6291113098719,20.476413840564,79.4588073348043,12.8343412183629,15.6810589913208,7.82073611265241,16.2739405414074
"Merged-chr12-118832072-18",36.9466273742492,62.162836047291,44.0334057508897,61.2301433213429,27.3509447922758,52.0442185114334,46.5516244991783,56.7412980180254,39.9867004278681,100.552321448388,34.5821236504908
"Merged-chr12-122178832-21",66.7091883146167,48.4385735433437,44.9507683707,62.015145158796,57.8277118465259,60.5760576116684,59.3934519472274,57.4167896610971,47.0431769739624,53.6279047724736,38.6506087858426
"Merged-chr12-88014208-10",11.2892472532428,23.4119772126161,16.5125271565837,12.5600293992498,7.03310008944234,11.944574740329,16.8548985255645,13.5098328614346,23.5215884869812,13.4069761931184,13.2225766898935
"Merged-chr12-119620124-10",25.6573801210064,23.4119772126161,24.7687907348755,26.6900624734059,21.8807558338206,23.889149480658,16.0522843100615,19.5892576490802,22.7375355374152,16.758720241398,22.3766682444352
"Merged-chr12-60976162-7",29.7625609403674,19.3754294173375,30.2729664537367,32.9700771730308,34.3840448817181,27.301885120752,32.1045686201229,20.2647492921519,31.3621179826416,21.2277123057708,28.479395947463
"Merged-chr12-48163537-49",305.835971042396,292.246060378173,321.994279553381,261.405611871887,361.03247125804,322.503517988882,256.836548960984,312.07713909914,306.564703280322,280.429252039393,324.46168954431
"Merged-chr12-78902363-4",18.4733136871246,13.7242625039474,17.4298897763939,9.42002204943737,17.9734780063526,16.2104942904465,12.8418274480492,20.9402409352236,19.601323739151,21.2277123057708,18.3081831090833
"Merged-chr12-115457751-22",68.7617787242972,34.7143110393963,62.3806581470938,38.4650900352026,31.2582226197437,42.6591955011749,60.9986803782336,39.8540069412321,42.3388592765662,44.689920643728,37.6334875020046
"Merged-chr12-46769345-47",1143.29285819205,1274.74179374899,1161.38107667972,1330.57811448303,1070.59412472622,1260.15263510471,1313.87947077853,1167.24955922795,1274.08604304482,1349.63560344059,1202.23735749647
"Merged-chr12-84344116-13",3.07888561452077,8.88040514961301,4.58681309905102,7.85001837453114,10.1589223514167,10.238206920282,9.63137058603688,6.75491643071731,6.27242359652833,22.344960321864,4.06848513535185
"Merged-chr12-3789551-25",255.547506005224,234.927081685217,206.406589457296,253.555593497356,289.138559232629,247.423333906815,267.270533762524,239.799533290464,288.531485440303,146.359490108209,257.331684811005
"Merged-chr12-52107633-23",55.4199410613738,54.0897404567338,69.7195591055754,53.3801249468118,64.0793563704746,53.7505863314804,55.3803808697121,63.4962144487427,38.418594528736,33.517440482796,55.941670611088
"Merged-chr12-125825832-20",1.02629520484026,3.22923823622291,1.83472523962041,13.3450312367029,0,1.706367820047,3.21045686201229,0.675491643071731,3.13621179826416,4.4689920643728,2.03424256767593
"Merged-chr12-119147720-5",29.7625609403674,16.1461911811146,22.0167028754449,26.6900624734059,21.099300268327,19.6232299305405,22.4731980340861,20.2647492921519,22.7375355374152,14.5242242092116,30.5136385151389
"Merged-chr12-63241323-14",14.3681328677636,16.9535007401703,11.9257140575326,7.06501653707803,15.6291113098719,11.0913908303055,11.236599017043,14.1853245045063,10.1926883443585,17.8759682574912,17.2910618252454
"Merged-chr12-119777149-24",30.7888561452077,38.7508588346749,32.1076916933571,36.8950863602964,35.9469560127053,23.0359655706345,36.9202539131414,23.6422075075106,34.4983297809058,36.8691845310756,23.3937895282732
"Merged-chr12-32317553-19",13.3418376629233,19.3754294173375,27.5208785943061,17.2700404239685,38.2913227091861,30.7146207608459,37.7228681286445,26.3441740797975,38.418594528736,24.5794563540504,37.6334875020046
"Merged-chr12-74712611-18",73.8932547484985,51.6678117795666,69.7195591055754,29.0450679857652,67.205178632449,57.1633219715744,52.1699240076998,62.8207228056709,58.019918267887,37.9864325471688,54.92454932725
"Merged-chr12-91188426-23",109.813586917907,85.5748132599071,94.4883498404509,77.7151819078583,89.0859344662696,80.1992875422089,89.0901779208412,93.2178467438988,90.1660892000947,56.9796488207533,92.5580368292546
"Merged-chr12-127004468-7",31.815151350048,20.1827389763932,51.3723067093714,34.540080847937,53.9204340190579,39.2464598610809,56.1829950852152,47.9599066580929,53.3156005704908,21.2277123057708,39.6677300696806
"Merged-chr12-106509890-6",13.3418376629233,17.760810299226,11.0083514377224,14.9150349116092,19.5363891373398,13.650942560376,12.0392132325461,17.562782719865,15.6810589913208,20.1104642896776,13.2225766898935
"Merged-chr12-13147371-37",114.945062942109,79.923646346517,81.6452731631081,86.3502021198426,110.96669030009,91.2906783725143,107.550304877412,129.018903826701,110.551465888812,121.780033754159,108.831977370662
"Merged-chr12-56868280-4",6.15777122904154,16.9535007401703,17.4298897763939,16.4850385865154,15.6291113098719,9.38502301025848,13.6444416635523,9.45688300300423,14.8970060417548,13.4069761931184,15.2568192575694
"Merged-chr12-78260205-45",150.865395111518,68.6213125197369,128.430766773428,91.0602131445613,148.476557443783,130.537138233595,115.576447032443,114.833579322194,98.0066186957551,96.0833293840153,141.379858453477
"Merged-chr12-126660874-45",350.992960055368,406.884017764087,394.465926518387,481.206126358759,392.290693877784,356.630874389822,382.846980794966,334.368363320507,388.10621003519,269.256771878461,366.163662181667
"Merged-chr12-90624690-47",1076.58366987743,1133.46262091424,1040.28921086477,1269.34797116169,1046.36900219592,1252.4739799145,1178.23766835851,1155.09070965266,1086.69738809853,1373.09781177854,1096.45674397732
"Merged-chr12-19289500-45",38.9992177839297,45.2093353071208,45.8681309905102,47.1001102471869,32.8211337507309,24.7423333906815,49.7620813611906,37.8275320120169,42.3388592765662,65.9176329494989,35.5992449343287
"Merged-chr12-105632791-47",354.071845669888,281.751036110449,364.192960064651,244.920573285372,389.946327181303,356.630874389822,351.545026390346,356.659587541874,323.813868170775,305.008708393444,338.701387518042
"Merged-chr12-110163625-25",57.4725314710544,62.9701456063468,58.711207667853,66.7251561835147,57.8277118465259,68.2547128018799,52.1699240076998,63.4962144487427,51.7474946713587,69.2693769977785,57.9759131787639
"Merged-chr12-103390288-7",35.920332169409,37.9435492756192,31.1903290735469,58.8751378089836,63.297900804981,46.0719311412689,32.1045686201229,56.0658063749536,44.6910181252643,31.2829444506096,46.7875790565463
"Merged-chr12-76605886-1",80.05102597754,71.8505507559598,97.2404376998815,51.8101212719055,112.529601431077,98.9693335627258,89.0901779208412,79.0325222393925,65.0763948139814,68.1521289816853,77.3012175716852
"Merged-chr12-128750217-22",50.2884650371726,39.5581683937307,47.7028562301306,26.6900624734059,49.2317006260964,46.9251150512924,44.1437818526691,52.0128565165233,46.2591240243964,43.5726726276348,47.8047003403843
"Merged-chr12-17356379-3",7.18406643388179,8.88040514961301,15.5951645367735,9.42002204943737,22.6622113993142,12.7977586503525,4.01307107751537,10.8078662891477,14.1129530921887,10.0552321448388,8.1369702707037
"Merged-chr12-48254724-4",7.18406643388179,8.88040514961301,6.42153833867142,10.2050238868905,9.37746678592312,5.97228737016449,8.82875637053381,9.45688300300423,11.7607942434906,17.8759682574912,15.2568192575694
"Merged-chr12-127803498-22",10.2629520484026,24.2192867716718,3.66945047924081,14.9150349116092,7.81455565493593,14.5041264703995,22.4731980340861,8.10589971686077,20.3853766887171,77.0901131104309,13.2225766898935
"Merged-chr12-118833162-2",14.3681328677636,15.3388816220588,11.0083514377224,18.8400440988747,13.2847446133911,9.38502301025848,11.236599017043,8.10589971686077,5.48837064696229,15.6414722253048,6.10272770302778
"Merged-chr12-83427110-47",380.755520995735,440.791019244427,418.317354633453,365.025854415698,425.111827628515,400.996437711044,410.135864122071,454.605875787275,428.876963412624,346.346884988892,441.430637185676
"Merged-chr12-66368224-47",714.301462568818,800.043773024226,738.476908947213,687.661609608928,696.276908854791,992.252887357329,852.376296864264,1024.72082253982,815.415067548682,785.42535531352,837.090816598644
"Merged-chr12-77963941-23",61.5777122904154,108.986790472523,79.8105479234877,43.1751010599213,90.6488455972568,46.0719311412689,93.1032489983565,39.8540069412321,62.7242359652833,99.4350734322949,51.8731854757361
"Merged-chr12-92941424-18",33.8677417597285,79.1163367874613,16.5125271565837,29.0450679857652,28.9138559232629,52.0442185114334,24.8810406805953,20.9402409352236,20.3853766887171,33.517440482796,35.5992449343287
"Merged-chr12-12149627-1",14.3681328677636,14.5315720630031,11.9257140575326,7.85001837453114,16.4105668753655,15.357310380423,11.236599017043,6.75491643071731,7.84052949566041,12.2897281770252,7.11984898686574
"Merged-chr12-110392736-35",33.8677417597285,41.1727875118421,52.2896693291816,52.5951231093587,39.8542338401732,40.0996437711044,39.3280965596506,27.695157365941,42.3388592765662,46.9244166759144,33.5650023666528
"Merged-chr12-126917403-17",82.1036163872205,87.9967419370743,69.7195591055754,110.685259080889,107.840868038116,81.9056553622559,81.8666499813135,82.4099804547511,72.1328713600757,80.4418571587105,123.071675344394
"Merged-chr12-11404520-46",116.997653351789,167.920388283591,69.7195591055754,68.2951598584209,139.09909065786,59.7228737016449,105.142462230903,216.157325782954,71.3488184105097,173.173442494446,190.201680077699
"Merged-chr12-11698502-40",294.546723789154,401.232850850697,391.713838658957,464.721087772244,392.290693877784,430.004690651843,340.308427373303,489.055949583933,395.162686581285,415.616261986671,399.72866454832
"Merged-chr12-123911943-18",23.6047897113259,20.1827389763932,23.8514281150653,29.8300698232183,17.9734780063526,27.301885120752,30.4993401891168,29.7216322951561,34.4983297809058,42.4554246115416,27.462274663625
"Merged-chr12-30302323-47",456.701366153914,454.515281748375,521.061968052195,399.565935263635,504.038839743368,535.799495494757,500.028656258415,559.982572106465,547.268958797096,549.686023917855,547.211250704824
"Merged-chr12-105444702-24",237.074192318099,124.325672094582,254.109445687426,108.33025356853,218.807558338206,255.95517300705,231.152894064885,254.660349438042,207.774031635001,215.628867105988,254.280320959491
"Merged-chr12-120871910-30",10.2629520484026,31.4850728031734,17.4298897763939,41.6050973850151,11.7218334824039,3.41273564009399,28.0914975426076,18.2382743629367,19.601323739151,51.3934087402872,15.2568192575694
"Merged-chr12-19495164-23",54.3936458565336,87.1894323780186,99.0751629395019,66.7251561835147,64.8608119359682,89.5843105524674,85.8797210588289,85.1119470270381,65.8604477635474,87.1453452552697,71.1984898686574
"Merged-chr12-61189265-24",370.492568947333,305.163013323065,461.433397764532,300.655703744543,505.601750874355,547.744070235086,475.14761557782,473.519641793283,470.431769739624,363.10560523029,541.108523001796
"Merged-chr12-106884487-18",56.4462362662141,54.0897404567338,47.7028562301306,53.3801249468118,45.3244227986284,52.0442185114334,37.7228681286445,31.7481072243713,36.0664356800379,49.1589127081008,34.5821236504908
"Merged-chr12-82610198-23",192.943498509968,164.691150047368,187.141974441281,119.320279292873,174.264591105071,226.093736156227,151.694086730081,198.594543063089,137.993319123623,155.297474236955,158.670920278722
"Merged-chr12-43634832-16",44.130693808131,26.641215448839,73.3890095848163,37.6800881977495,41.4171449711604,23.889149480658,40.9333249906568,37.8275320120169,31.3621179826416,111.72480160932,36.6163662181667
"Merged-chr12-89942472-23",37.9729225790895,23.4119772126161,33.0250543131673,25.9050606359528,34.3840448817181,23.0359655706345,30.4993401891168,33.7745821535865,25.8737473356793,23.4622083379572,31.5307597989769
"Merged-chr12-45938959-41",48.2358746274921,58.1262882520124,56.8764824282326,37.6800881977495,47.6687894951092,56.3101380615509,54.577766654209,37.8275320120169,42.3388592765662,43.5726726276348,46.7875790565463
"Merged-chr12-120243578-6",9.23665684356231,12.1096433858359,11.0083514377224,6.28001469962491,16.4105668753655,15.357310380423,15.2496700945584,15.5363077906498,13.3289001426227,14.5242242092116,16.2739405414074
"Merged-chr12-62088803-19",58.4988266758946,31.4850728031734,41.2813178914591,49.4551157595462,28.1324003577693,37.5400920410339,42.5385534216629,30.3971239382279,25.0896943861133,36.8691845310756,26.445153379787
"Merged-chr12-126626697-11",80.05102597754,62.162836047291,39.4465926518387,80.0701874202177,64.0793563704746,55.4569541515274,79.4588073348043,63.4962144487427,123.096313081868,61.4486408851261,90.5237942615787
"Merged-chr12-32865296-10",25.6573801210064,35.521620598452,49.537581469751,40.0350937101088,58.6091674120195,31.5678046708694,39.3280965596506,33.0990905105148,30.5780650330756,29.0484484184232,31.5307597989769
"Merged-chr12-78925813-4",41.0518081936103,51.6678117795666,34.8597795527877,46.3151084097337,13.2847446133911,69.1078967119034,32.907182835626,47.9599066580929,41.5548063270002,34.6346884988892,16.2739405414074
"Merged-chr12-103073214-6",19.4996088919649,20.9900485354489,13.760439297153,14.1300330741561,29.6953114887565,12.7977586503525,17.6575127410676,12.1588495752911,25.0896943861133,23.4622083379572,18.3081831090833
"Merged-chr12-83031649-34",103.655815688866,79.1163367874613,104.579338658363,81.6401910951239,75.8011898528785,88.7311266424439,72.2352793952766,71.6021141656034,64.2923418644153,71.5038730299649,55.941670611088
"Merged-chr12-19833123-1",26.6836753258467,3.22923823622291,5.50417571886122,26.6900624734059,5.47018895845515,2.5595517300705,6.42091372402459,10.8078662891477,7.84052949566041,5.58624008046601,12.2054554060556
"Merged-chr12-89984800-23",215.521993016454,138.049934598529,231.175380192171,189.970444663654,219.5890139037,219.268264876039,162.128071531621,243.176991505823,181.116231349755,178.759682574912,191.218801361537
"Merged-chr12-94545900-22",24.6310849161662,32.2923823622291,19.2646150160143,25.1200587984997,17.192022440859,12.7977586503525,20.8679696030799,38.5030236550886,34.4983297809058,52.5106567563804,28.479395947463
"Merged-chr12-129217440-24",12.3155424580831,5.65116691339009,8.25626357829183,18.8400440988747,9.37746678592312,13.650942560376,11.236599017043,8.7813913599325,13.3289001426227,42.4554246115416,6.10272770302778
"Merged-chr12-55626090-47",114.945062942109,106.564861795356,111.000876997035,93.4152186569206,110.96669030009,109.207540483008,93.9058632138596,120.91300410984,106.631201140982,124.014529786345,95.6094006807685
"Merged-chr12-20152036-4",9.23665684356231,10.4950242677245,11.9257140575326,6.28001469962491,11.7218334824039,7.67865519021149,14.4470558790553,10.8078662891477,9.40863539479249,15.6414722253048,14.2396979737315
"Merged-chr12-60617982-2",1.02629520484026,16.1461911811146,1.83472523962041,7.06501653707803,18.7549335718462,0.853183910023499,12.8418274480492,1.35098328614346,2.35215884869812,8.93798412874561,9.15409155454167
"Merged-chr12-117946457-2",7.18406643388179,8.07309559055728,4.58681309905102,8.63502021198426,8.59601122042952,4.26591955011749,9.63137058603688,6.75491643071731,13.3289001426227,8.93798412874561,8.1369702707037
"Merged-chr12-120946888-23",80.05102597754,63.7774551654025,66.9674712461448,75.360176395499,67.9866341979426,55.4569541515274,61.8012945937367,82.4099804547511,60.3720771165851,48.0416646920076,45.7704577727083
"Merged-chr12-93471212-20",52.3410554468531,47.6312639842879,43.1160431310795,36.8950863602964,50.7946117570836,40.9528276811279,43.341167637166,43.9069567996625,50.1793887722266,34.6346884988892,32.5478810828148
"Merged-chr12-111551155-20",92.3665684356231,96.0698375276316,123.843953674377,65.9401543460616,143.006368485328,7.67865519021149,64.2091372402459,65.5226893779579,76.837189057472,22.344960321864,85.4381878423889
"Merged-chr12-118819856-22",11.2892472532428,6.45847647244582,6.42153833867142,10.2050238868905,12.5032890478975,11.0913908303055,8.02614215503074,7.43040807378904,6.27242359652833,24.5794563540504,11.1883341222176
"Merged-chr12-11956729-7",16.4207232774441,14.5315720630031,16.5125271565837,15.7000367490623,22.6622113993142,20.476413840564,23.2758122495891,14.1853245045063,15.6810589913208,14.5242242092116,12.2054554060556
"Merged-chr12-87410029-63",277.099705306869,373.784325842802,355.936696486359,410.555960987979,253.973058785418,380.52002387048,403.714950398046,498.512832586937,260.305579255926,355.284869117638,301.067900016037
"Merged-chr12-64560761-27",51.3147602420128,21.7973580945046,44.9507683707,40.8200955475619,37.5098671436925,25.595517300705,23.2758122495891,36.4765487258734,44.6910181252643,34.6346884988892,17.2910618252454
"Merged-chr12-91280713-3",13.3418376629233,10.4950242677245,11.9257140575326,7.06501653707803,12.5032890478975,5.97228737016449,8.02614215503074,10.8078662891477,10.1926883443585,8.93798412874561,12.2054554060556
"Merged-chr12-127970013-37",534.699801721774,379.435492756192,407.30900319573,452.946060210447,336.025893162245,155.279471624277,500.831270473918,307.348697597637,163.083013509736,338.52614887624,200.372892916079
"Merged-chr12-83855565-6",17.4470184822844,12.1096433858359,18.3472523962041,12.5600293992498,6.25164452394874,9.38502301025848,8.02614215503074,10.8078662891477,15.6810589913208,18.9932162735844,11.1883341222176
"Merged-chr12-104198026-9",93.3928636404633,37.1362397165635,3.66945047924081,23.5500551235934,12.5032890478975,9.38502301025848,25.6836548960984,8.7813913599325,34.4983297809058,34.6346884988892,46.7875790565463
"Merged-chr12-120491767-25",147.786509496997,97.6844566457431,161.455821086596,105.190246218717,132.847446133911,80.1992875422089,102.734619584393,149.283653118852,115.255783586208,84.9108492230833,145.448343588829
"Merged-chr12-48277589-47",233.995306703578,333.418847890016,309.151202876038,341.475799292105,246.939958695975,382.226391690527,283.322818072585,276.95157365941,290.883644289001,305.008708393444,299.033657448361
"Merged-chr12-125725783-48",458.753956563595,483.578425874381,410.061091055161,520.456218231415,413.389994146111,563.101380615509,623.631245445888,599.836579047697,464.159346143096,670.348809655921,530.937310163417
"Merged-chr12-10825391-4",6.15777122904154,4.84385735433437,9.17362619810203,10.9900257243436,10.9403779169103,9.38502301025848,16.0522843100615,22.9667158644388,20.3853766887171,27.93120040233,28.479395947463
"Merged-chr12-37294443-5",32.8414465548882,30.6777632441177,75.2237348244367,33.7550790104839,41.4171449711604,17.9168621104935,10.43398480154,33.0990905105148,3.9202647478302,7.82073611265241,6.10272770302778
"Merged-chr12-102730555-2",16.4207232774441,4.03654779527864,8.25626357829183,7.85001837453114,7.81455565493593,9.38502301025848,8.02614215503074,8.7813913599325,5.48837064696229,17.8759682574912,4.06848513535185
"Merged-chr12-120506181-16",18.4733136871246,23.4119772126161,11.0083514377224,26.6900624734059,14.0662001788847,17.9168621104935,24.8810406805953,20.9402409352236,20.3853766887171,36.8691845310756,17.2910618252454
"Merged-chr12-125074528-47",443.359528490991,502.953855291718,464.185485623963,554.996299079352,508.727573136329,473.517070063042,540.961981249072,394.487119553891,464.943399092662,410.030021906205,466.858669281625
"Merged-chr12-53536207-46",157.023166340559,75.8870985512384,94.4883498404509,79.2851855827646,87.5230233352824,81.9056553622559,60.1960661627305,65.5226893779579,80.7574538053022,72.6211210460581,54.92454932725
"Merged-chr12-38521507-7",10.2629520484026,20.1827389763932,20.1819776358245,14.1300330741561,24.2251225303014,19.6232299305405,14.4470558790553,16.8872910767933,27.4418532348114,12.2897281770252,8.1369702707037
"Merged-chr12-30294145-30",26.6836753258467,33.9070014803406,37.6118674122183,20.410047773781,39.0727782746796,25.595517300705,28.0914975426076,27.0196657228692,39.202647478302,33.517440482796,25.4280320959491
"Merged-chr12-61479282-23",96.4717492549841,85.5748132599071,110.083514377224,69.8651635333272,108.622323603609,115.179827853172,108.352919092915,95.9198133161857,115.255783586208,116.193793673693,108.831977370662
"Merged-chr12-80985945-22",63.6303027000959,48.4385735433437,82.5626357829183,33.7550790104839,49.2317006260964,63.1356093417389,53.7751524387059,64.1717060918144,43.9069651756983,45.8071686598212,37.6334875020046
"Merged-chr12-89610937-1",13.3418376629233,15.3388816220588,9.17362619810203,9.42002204943737,10.1589223514167,18.770046020517,9.63137058603688,22.2912242213671,16.4651119408869,17.8759682574912,15.2568192575694
"Merged-chr12-88128315-47",1570.23166340559,1616.23373722957,1470.53227955576,1717.58402034741,1597.2951758689,1746.4674638181,1537.00622268839,1540.79643784662,1543.80025769553,1738.43791304102,1692.48981630637
"Merged-chr12-111347343-29",109.813586917907,51.6678117795666,67.884833865955,73.0051708831396,37.5098671436925,68.2547128018799,77.0509646882951,63.4962144487427,74.4850302087739,45.8071686598212,69.1642473009815
"Merged-chr12-115277746-11",27.7099705306869,16.1461911811146,18.3472523962041,11.7750275617967,18.7549335718462,21.3295977505875,22.4731980340861,21.6157325782954,14.8970060417548,12.2897281770252,25.4280320959491
"Merged-chr12-103069986-15",51.3147602420128,28.2558345669505,31.1903290735469,14.9150349116092,28.9138559232629,30.7146207608459,37.7228681286445,29.0461406520844,23.5215884869812,37.9864325471688,33.5650023666528
"Merged-chr12-111208764-41",56.4462362662141,38.7508588346749,12.8430766773428,80.8551892576708,41.4171449711604,18.770046020517,46.5516244991783,36.4765487258734,41.5548063270002,83.7936012069901,56.9587918949259
"Merged-chr12-47749724-9",29.7625609403674,26.641215448839,32.1076916933571,27.475064310859,42.198600536654,32.4209885808929,36.9202539131414,28.3706490090127,28.2259061843775,30.1656964345164,37.6334875020046
"Merged-chr12-128730925-15",6.15777122904154,7.26578603150155,3.66945047924081,3.92500918726557,7.03310008944234,7.67865519021149,12.0392132325461,6.07942478764557,9.40863539479249,18.9932162735844,6.10272770302778
"Merged-chr12-117804877-19",33.8677417597285,22.6046676535604,31.1903290735469,29.0450679857652,20.3178447028334,15.357310380423,25.6836548960984,24.993190793654,29.7940120835095,33.517440482796,27.462274663625
"Merged-chr12-104550002-1",9.23665684356231,9.68771470866873,12.8430766773428,13.3450312367029,5.47018895845515,5.97228737016449,13.6444416635523,12.1588495752911,12.5448471930567,4.4689920643728,9.15409155454167
"Merged-chr12-94564889-24",158.0494615454,127.554910330805,166.042634185647,116.180271943061,203.178447028334,215.002345325922,152.496700945584,159.416027764928,156.026536963642,119.545537721973,147.482586156505
"Merged-chr12-84414302-17",92.3665684356231,107.372171354412,96.3230750800713,102.050238868905,82.0528343768273,66.5483449818329,105.142462230903,81.0589971686077,92.5182480487928,116.193793673693,82.386823990875
"Merged-chr12-59306485-32",359.20332169409,315.65803759079,354.101971246738,315.570738656152,360.251015692546,360.043610029916,303.388173460162,333.692871677435,333.222503565567,254.73254766925,283.776838190792
"Merged-chr12-35848488-47",74.9195499533387,74.2724794331269,77.0584600640571,71.4351672082334,66.4237230669554,63.9887932517624,77.8535789037981,75.6550640240338,83.1096126540003,109.490305577134,68.1471260171435
"Merged-chr12-20373649-33",34.8940369645687,36.3289301575077,14.6778019169632,25.1200587984997,13.2847446133911,15.357310380423,22.4731980340861,10.8078662891477,14.1129530921887,35.7519365149824,12.2054554060556
"Merged-chr12-111380352-46",120.07653896631,147.737649307198,108.248789137604,118.53527745542,121.125612651507,121.152115223337,87.484949489835,116.860054251409,100.358777544453,119.545537721973,158.670920278722
"Merged-chr12-119139987-46",321.230399115,305.970322882121,346.763070288257,375.230878302589,309.456403935463,325.063069718953,343.518884235316,297.891814594633,315.189285725548,324.001924667028,361.078055762477
"Merged-chr12-84561034-47",1922.2509186658,2000.51308734009,1884.26282109016,1943.66454953391,1871.58607935716,2105.65788993799,1886.94602064773,1825.85391122289,2013.44797448559,2061.32258969196,1967.11256294262
"Merged-chr12-96808898-7",11.2892472532428,21.7973580945046,12.8430766773428,13.3450312367029,7.81455565493593,16.2104942904465,4.81568529301844,8.7813913599325,8.62458244522645,8.93798412874561,10.1712128383796
